class_id,fund_id,period,return_pct,benchmark_return_pct,as_of_date,source_doc_id,source_page,source_text
CLASS000444,FUND000032,SINCE_INCEPTION,10.14,4.49,2025-05-25,DOC000034,44,[p.44] 연평균수익률; S-P; SINCE_INCEPTION 10.14%; 비교지수 4.49%
CLASS000445,FUND000032,1Y,-0.05,-2.7,2025-05-25,DOC000034,44,[p.44] 연평균수익률; S-P2; 1Y -0.05%; 비교지수 -2.7%
CLASS000445,FUND000032,2Y,8.34,1.16,2025-05-25,DOC000034,44,[p.44] 연평균수익률; S-P2; 2Y 8.34%; 비교지수 1.16%
CLASS000445,FUND000032,SINCE_INCEPTION,10.08,4.57,2025-05-25,DOC000034,44,[p.44] 연평균수익률; S-P2; SINCE_INCEPTION 10.08%; 비교지수 4.57%
,FUND000033,1Y,-6.44,-4.67,2025-04-24,DOC000035,40,[p.40] 연평균수익률; 운용(펀드 전체); 1Y -6.44%; 비교지수 -4.67%
,FUND000033,2Y,3.02,0.49,2025-04-24,DOC000035,40,[p.40] 연평균수익률; 운용(펀드 전체); 2Y 3.02%; 비교지수 0.49%
,FUND000033,3Y,-0.22,-1.59,2025-04-24,DOC000035,40,[p.40] 연평균수익률; 운용(펀드 전체); 3Y -0.22%; 비교지수 -1.59%
,FUND000033,5Y,9.12,5.75,2025-04-24,DOC000035,40,[p.40] 연평균수익률; 운용(펀드 전체); 5Y 9.12%; 비교지수 5.75%
,FUND000033,SINCE_INCEPTION,6.36,3.03,2025-04-24,DOC000035,40,[p.40] 연평균수익률; 운용(펀드 전체); SINCE_INCEPTION 6.36%; 비교지수 3.03%
CLASS000449,FUND000033,1Y,-7.84,-4.67,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C; 1Y -7.84%; 비교지수 -4.67%
CLASS000449,FUND000033,2Y,1.48,0.49,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C; 2Y 1.48%; 비교지수 0.49%
CLASS000449,FUND000033,3Y,-1.71,-1.59,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C; 3Y -1.71%; 비교지수 -1.59%
CLASS000449,FUND000033,5Y,7.51,5.75,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C; 5Y 7.51%; 비교지수 5.75%
CLASS000449,FUND000033,SINCE_INCEPTION,8.85,4.53,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C; SINCE_INCEPTION 8.85%; 비교지수 4.53%
CLASS000452,FUND000033,1Y,-6.91,-4.67,2025-04-24,DOC000035,41,[p.41] 연평균수익률; W; 1Y -6.91%; 비교지수 -4.67%
CLASS000452,FUND000033,2Y,2.51,0.49,2025-04-24,DOC000035,41,[p.41] 연평균수익률; W; 2Y 2.51%; 비교지수 0.49%
CLASS000452,FUND000033,3Y,-0.71,-1.59,2025-04-24,DOC000035,41,[p.41] 연평균수익률; W; 3Y -0.71%; 비교지수 -1.59%
CLASS000452,FUND000033,5Y,8.58,5.75,2025-04-24,DOC000035,41,[p.41] 연평균수익률; W; 5Y 8.58%; 비교지수 5.75%
CLASS000452,FUND000033,SINCE_INCEPTION,7.11,3.65,2025-04-24,DOC000035,41,[p.41] 연평균수익률; W; SINCE_INCEPTION 7.11%; 비교지수 3.65%
CLASS000450,FUND000033,1Y,-7.37,-4.67,2025-04-24,DOC000035,41,[p.41] 연평균수익률; e; 1Y -7.37%; 비교지수 -4.67%
CLASS000450,FUND000033,2Y,1.99,0.49,2025-04-24,DOC000035,41,[p.41] 연평균수익률; e; 2Y 1.99%; 비교지수 0.49%
CLASS000450,FUND000033,3Y,-1.21,-1.59,2025-04-24,DOC000035,41,[p.41] 연평균수익률; e; 3Y -1.21%; 비교지수 -1.59%
CLASS000450,FUND000033,5Y,7.91,5.75,2025-04-24,DOC000035,41,[p.41] 연평균수익률; e; 5Y 7.91%; 비교지수 5.75%
CLASS000450,FUND000033,SINCE_INCEPTION,4.5,2.55,2025-04-24,DOC000035,41,[p.41] 연평균수익률; e; SINCE_INCEPTION 4.5%; 비교지수 2.55%
CLASS000453,FUND000033,1Y,-6.93,-4.67,2025-04-24,DOC000035,41,[p.41] 연평균수익률; I; 1Y -6.93%; 비교지수 -4.67%
CLASS000453,FUND000033,2Y,1.85,-0.37,2025-04-24,DOC000035,41,[p.41] 연평균수익률; I; 2Y 1.85%; 비교지수 -0.37%
CLASS000453,FUND000033,3Y,1.23,-0.25,2025-04-24,DOC000035,41,[p.41] 연평균수익률; I; 3Y 1.23%; 비교지수 -0.25%
CLASS000453,FUND000033,5Y,10.96,9,2025-04-24,DOC000035,41,[p.41] 연평균수익률; I; 5Y 10.96%; 비교지수 9%
CLASS000453,FUND000033,SINCE_INCEPTION,5.36,2.61,2025-04-24,DOC000035,41,[p.41] 연평균수익률; I; SINCE_INCEPTION 5.36%; 비교지수 2.61%
CLASS000454,FUND000033,1Y,-7.79,-4.67,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C-P; 1Y -7.79%; 비교지수 -4.67%
CLASS000454,FUND000033,2Y,1.53,0.49,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C-P; 2Y 1.53%; 비교지수 0.49%
CLASS000454,FUND000033,3Y,-1.66,-1.59,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C-P; 3Y -1.66%; 비교지수 -1.59%
CLASS000454,FUND000033,5Y,7.57,5.75,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C-P; 5Y 7.57%; 비교지수 5.75%
CLASS000454,FUND000033,SINCE_INCEPTION,3.97,3.52,2025-04-24,DOC000035,41,[p.41] 연평균수익률; C-P; SINCE_INCEPTION 3.97%; 비교지수 3.52%
CLASS000456,FUND000033,1Y,-7.7,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2; 1Y -7.7%; 비교지수 -4.67%
CLASS000456,FUND000033,2Y,1.64,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2; 2Y 1.64%; 비교지수 0.49%
CLASS000456,FUND000033,3Y,-1.56,-1.59,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2; 3Y -1.56%; 비교지수 -1.59%
CLASS000456,FUND000033,5Y,7.67,5.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2; 5Y 7.67%; 비교지수 5.75%
CLASS000456,FUND000033,SINCE_INCEPTION,2.73,2.42,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2; SINCE_INCEPTION 2.73%; 비교지수 2.42%
CLASS000455,FUND000033,1Y,-7.35,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-Pe; 1Y -7.35%; 비교지수 -4.67%
CLASS000455,FUND000033,2Y,2.02,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-Pe; 2Y 2.02%; 비교지수 0.49%
CLASS000455,FUND000033,3Y,-1.18,-1.59,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-Pe; 3Y -1.18%; 비교지수 -1.59%
CLASS000455,FUND000033,5Y,8.07,5.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-Pe; 5Y 8.07%; 비교지수 5.75%
CLASS000455,FUND000033,SINCE_INCEPTION,3.32,2.92,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-Pe; SINCE_INCEPTION 3.32%; 비교지수 2.92%
CLASS000457,FUND000033,1Y,-7.3,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2e; 1Y -7.3%; 비교지수 -4.67%
CLASS000457,FUND000033,2Y,2.07,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2e; 2Y 2.07%; 비교지수 0.49%
CLASS000457,FUND000033,3Y,-1.14,-1.59,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2e; 3Y -1.14%; 비교지수 -1.59%
CLASS000457,FUND000033,5Y,8.13,5.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2e; 5Y 8.13%; 비교지수 5.75%
CLASS000457,FUND000033,SINCE_INCEPTION,1.11,0.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-P2e; SINCE_INCEPTION 1.11%; 비교지수 0.75%
CLASS000451,FUND000033,1Y,-7.82,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-G; 1Y -7.82%; 비교지수 -4.67%
CLASS000451,FUND000033,2Y,1.5,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-G; 2Y 1.5%; 비교지수 0.49%
CLASS000451,FUND000033,3Y,-1.69,-1.59,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-G; 3Y -1.69%; 비교지수 -1.59%
CLASS000451,FUND000033,5Y,7.52,5.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-G; 5Y 7.52%; 비교지수 5.75%
CLASS000451,FUND000033,SINCE_INCEPTION,1.07,0.72,2025-04-24,DOC000035,42,[p.42] 연평균수익률; C-G; SINCE_INCEPTION 1.07%; 비교지수 0.72%
CLASS000446,FUND000033,1Y,-7.56,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; A; 1Y -7.56%; 비교지수 -4.67%
CLASS000446,FUND000033,2Y,1.79,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; A; 2Y 1.79%; 비교지수 0.49%
CLASS000446,FUND000033,3Y,-1.41,-1.59,2025-04-24,DOC000035,42,[p.42] 연평균수익률; A; 3Y -1.41%; 비교지수 -1.59%
CLASS000446,FUND000033,5Y,7.84,5.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; A; 5Y 7.84%; 비교지수 5.75%
CLASS000446,FUND000033,SINCE_INCEPTION,9.79,5.03,2025-04-24,DOC000035,42,[p.42] 연평균수익률; A; SINCE_INCEPTION 9.79%; 비교지수 5.03%
CLASS000447,FUND000033,1Y,-7.23,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; Ae; 1Y -7.23%; 비교지수 -4.67%
CLASS000447,FUND000033,2Y,2.15,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; Ae; 2Y 2.15%; 비교지수 0.49%
CLASS000447,FUND000033,3Y,-1.06,-1.59,2025-04-24,DOC000035,42,[p.42] 연평균수익률; Ae; 3Y -1.06%; 비교지수 -1.59%
CLASS000447,FUND000033,5Y,8.21,5.75,2025-04-24,DOC000035,42,[p.42] 연평균수익률; Ae; 5Y 8.21%; 비교지수 5.75%
CLASS000447,FUND000033,SINCE_INCEPTION,8.72,4.32,2025-04-24,DOC000035,42,[p.42] 연평균수익률; Ae; SINCE_INCEPTION 8.72%; 비교지수 4.32%
CLASS000458,FUND000033,1Y,-7.19,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S; 1Y -7.19%; 비교지수 -4.67%
CLASS000458,FUND000033,2Y,2.22,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S; 2Y 2.22%; 비교지수 0.49%
CLASS000458,FUND000033,SINCE_INCEPTION,3.86,3.55,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S; SINCE_INCEPTION 3.86%; 비교지수 3.55%
CLASS000459,FUND000033,1Y,-7.15,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S-P; 1Y -7.15%; 비교지수 -4.67%
CLASS000459,FUND000033,2Y,2.24,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S-P; 2Y 2.24%; 비교지수 0.49%
CLASS000459,FUND000033,SINCE_INCEPTION,3.88,3.55,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S-P; SINCE_INCEPTION 3.88%; 비교지수 3.55%
CLASS000460,FUND000033,1Y,-7.12,-4.67,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S-P2; 1Y -7.12%; 비교지수 -4.67%
CLASS000460,FUND000033,2Y,2.27,0.49,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S-P2; 2Y 2.27%; 비교지수 0.49%
CLASS000460,FUND000033,SINCE_INCEPTION,3.83,3.63,2025-04-24,DOC000035,42,[p.42] 연평균수익률; S-P2; SINCE_INCEPTION 3.83%; 비교지수 3.63%
,FUND000034,1Y,4.26,3.48,2025-04-16,DOC000036,49,[p.49] 연평균수익률; 펀드; 1Y 4.26%; 비교지수 3.48%
,FUND000034,2Y,4.44,3.62,2025-04-16,DOC000036,49,[p.49] 연평균수익률; 펀드; 2Y 4.44%; 비교지수 3.62%
,FUND000034,3Y,4.23,3.38,2025-04-16,DOC000036,49,[p.49] 연평균수익률; 펀드; 3Y 4.23%; 비교지수 3.38%
,FUND000034,5Y,2.99,2.37,2025-04-16,DOC000036,49,[p.49] 연평균수익률; 펀드; 5Y 2.99%; 비교지수 2.37%
,FUND000034,SINCE_INCEPTION,3.03,2.12,2025-04-16,DOC000036,49,[p.49] 연평균수익률; 펀드; SINCE_INCEPTION 3.03%; 비교지수 2.12%
CLASS000461,FUND000034,1Y,4.21,3.48,2025-04-16,DOC000036,49,[p.49] 연평균수익률; A; 1Y 4.21%; 비교지수 3.48%
CLASS000461,FUND000034,2Y,4.39,3.62,2025-04-16,DOC000036,49,[p.49] 연평균수익률; A; 2Y 4.39%; 비교지수 3.62%
CLASS000461,FUND000034,3Y,4.17,3.38,2025-04-16,DOC000036,49,[p.49] 연평균수익률; A; 3Y 4.17%; 비교지수 3.38%
CLASS000461,FUND000034,5Y,2.94,2.37,2025-04-16,DOC000036,49,[p.49] 연평균수익률; A; 5Y 2.94%; 비교지수 2.37%
CLASS000461,FUND000034,SINCE_INCEPTION,2.42,2.02,2025-04-16,DOC000036,49,[p.49] 연평균수익률; A; SINCE_INCEPTION 2.42%; 비교지수 2.02%
CLASS000464,FUND000034,1Y,4.2,3.48,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C; 1Y 4.2%; 비교지수 3.48%
CLASS000464,FUND000034,2Y,4.37,3.62,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C; 2Y 4.37%; 비교지수 3.62%
CLASS000464,FUND000034,3Y,4.16,3.38,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C; 3Y 4.16%; 비교지수 3.38%
CLASS000464,FUND000034,5Y,2.93,2.37,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C; 5Y 2.93%; 비교지수 2.37%
CLASS000464,FUND000034,SINCE_INCEPTION,3.01,2.12,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C; SINCE_INCEPTION 3.01%; 비교지수 2.12%
CLASS000469,FUND000034,1Y,4.31,3.48,2025-04-16,DOC000036,49,[p.49] 연평균수익률; W; 1Y 4.31%; 비교지수 3.48%
CLASS000469,FUND000034,2Y,4.49,3.62,2025-04-16,DOC000036,49,[p.49] 연평균수익률; W; 2Y 4.49%; 비교지수 3.62%
CLASS000469,FUND000034,3Y,4.28,3.38,2025-04-16,DOC000036,49,[p.49] 연평균수익률; W; 3Y 4.28%; 비교지수 3.38%
CLASS000469,FUND000034,5Y,3.05,2.37,2025-04-16,DOC000036,49,[p.49] 연평균수익률; W; 5Y 3.05%; 비교지수 2.37%
CLASS000469,FUND000034,SINCE_INCEPTION,2.51,2.01,2025-04-16,DOC000036,49,[p.49] 연평균수익률; W; SINCE_INCEPTION 2.51%; 비교지수 2.01%
CLASS000466,FUND000034,1Y,4.29,3.48,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C-F; 1Y 4.29%; 비교지수 3.48%
CLASS000466,FUND000034,2Y,4.47,3.62,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C-F; 2Y 4.47%; 비교지수 3.62%
CLASS000466,FUND000034,3Y,4.26,3.38,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C-F; 3Y 4.26%; 비교지수 3.38%
CLASS000466,FUND000034,5Y,3.03,2.37,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C-F; 5Y 3.03%; 비교지수 2.37%
CLASS000466,FUND000034,SINCE_INCEPTION,2.54,2.04,2025-04-16,DOC000036,49,[p.49] 연평균수익률; C-F; SINCE_INCEPTION 2.54%; 비교지수 2.04%
CLASS000462,FUND000034,1Y,4.3,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A2; 1Y 4.3%; 비교지수 3.48%
CLASS000462,FUND000034,2Y,4.48,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A2; 2Y 4.48%; 비교지수 3.62%
CLASS000462,FUND000034,3Y,4.27,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A2; 3Y 4.27%; 비교지수 3.38%
CLASS000462,FUND000034,5Y,3.04,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A2; 5Y 3.04%; 비교지수 2.37%
CLASS000462,FUND000034,SINCE_INCEPTION,2.58,2.07,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A2; SINCE_INCEPTION 2.58%; 비교지수 2.07%
CLASS000463,FUND000034,1Y,4.26,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A-E; 1Y 4.26%; 비교지수 3.48%
CLASS000463,FUND000034,2Y,4.44,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A-E; 2Y 4.44%; 비교지수 3.62%
CLASS000463,FUND000034,3Y,4.23,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A-E; 3Y 4.23%; 비교지수 3.38%
CLASS000463,FUND000034,5Y,3,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A-E; 5Y 3%; 비교지수 2.37%
CLASS000463,FUND000034,SINCE_INCEPTION,2.54,2.07,2025-04-16,DOC000036,50,[p.50] 연평균수익률; A-E; SINCE_INCEPTION 2.54%; 비교지수 2.07%
CLASS000465,FUND000034,1Y,4.26,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-E; 1Y 4.26%; 비교지수 3.48%
CLASS000465,FUND000034,2Y,4.43,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-E; 2Y 4.43%; 비교지수 3.62%
CLASS000465,FUND000034,3Y,4.22,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-E; 3Y 4.22%; 비교지수 3.38%
CLASS000465,FUND000034,5Y,2.99,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-E; 5Y 2.99%; 비교지수 2.37%
CLASS000465,FUND000034,SINCE_INCEPTION,2.54,2.07,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-E; SINCE_INCEPTION 2.54%; 비교지수 2.07%
CLASS000467,FUND000034,1Y,4.21,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P; 1Y 4.21%; 비교지수 3.48%
CLASS000467,FUND000034,2Y,4.39,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P; 2Y 4.39%; 비교지수 3.62%
CLASS000467,FUND000034,3Y,4.17,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P; 3Y 4.17%; 비교지수 3.38%
CLASS000467,FUND000034,5Y,2.94,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P; 5Y 2.94%; 비교지수 2.37%
CLASS000467,FUND000034,SINCE_INCEPTION,2.49,2.07,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P; SINCE_INCEPTION 2.49%; 비교지수 2.07%
CLASS000468,FUND000034,1Y,4.21,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2; 1Y 4.21%; 비교지수 3.48%
CLASS000468,FUND000034,2Y,4.39,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2; 2Y 4.39%; 비교지수 3.62%
CLASS000468,FUND000034,3Y,4.18,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2; 3Y 4.18%; 비교지수 3.38%
CLASS000468,FUND000034,5Y,2.94,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2; 5Y 2.94%; 비교지수 2.37%
CLASS000468,FUND000034,SINCE_INCEPTION,2.49,2.07,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2; SINCE_INCEPTION 2.49%; 비교지수 2.07%
CLASS000470,FUND000034,1Y,4.25,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-PE; 1Y 4.25%; 비교지수 3.48%
CLASS000470,FUND000034,2Y,4.43,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-PE; 2Y 4.43%; 비교지수 3.62%
CLASS000470,FUND000034,3Y,4.22,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-PE; 3Y 4.22%; 비교지수 3.38%
CLASS000470,FUND000034,5Y,2.99,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-PE; 5Y 2.99%; 비교지수 2.37%
CLASS000470,FUND000034,SINCE_INCEPTION,2.61,2.12,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-PE; SINCE_INCEPTION 2.61%; 비교지수 2.12%
CLASS000471,FUND000034,1Y,4.26,3.48,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2E; 1Y 4.26%; 비교지수 3.48%
CLASS000471,FUND000034,2Y,4.44,3.62,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2E; 2Y 4.44%; 비교지수 3.62%
CLASS000471,FUND000034,3Y,4.23,3.38,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2E; 3Y 4.23%; 비교지수 3.38%
CLASS000471,FUND000034,5Y,3,2.37,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2E; 5Y 3%; 비교지수 2.37%
CLASS000471,FUND000034,SINCE_INCEPTION,2.8,2.26,2025-04-16,DOC000036,50,[p.50] 연평균수익률; C-P2E; SINCE_INCEPTION 2.8%; 비교지수 2.26%
,FUND000035,1Y,-25.69,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; 펀드; 1Y -25.69%; 비교지수 표에 미기재
,FUND000035,2Y,-8.08,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; 펀드; 2Y -8.08%; 비교지수 표에 미기재
,FUND000035,3Y,-7.35,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; 펀드; 3Y -7.35%; 비교지수 표에 미기재
,FUND000035,5Y,4.74,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; 펀드; 5Y 4.74%; 비교지수 표에 미기재
,FUND000035,SINCE_INCEPTION,4.71,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; 펀드; SINCE_INCEPTION 4.71%; 비교지수 표에 미기재
CLASS000475,FUND000035,1Y,-25.77,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A; 1Y -25.77%; 비교지수 표에 미기재
CLASS000475,FUND000035,2Y,-8.17,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A; 2Y -8.17%; 비교지수 표에 미기재
CLASS000475,FUND000035,3Y,-7.41,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A; 3Y -7.41%; 비교지수 표에 미기재
CLASS000475,FUND000035,5Y,4.73,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A; 5Y 4.73%; 비교지수 표에 미기재
CLASS000475,FUND000035,SINCE_INCEPTION,4.93,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A; SINCE_INCEPTION 4.93%; 비교지수 표에 미기재
CLASS000478,FUND000035,1Y,-26.35,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C1; 1Y -26.35%; 비교지수 표에 미기재
CLASS000478,FUND000035,2Y,-8.88,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C1; 2Y -8.88%; 비교지수 표에 미기재
CLASS000478,FUND000035,3Y,-8.12,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C1; 3Y -8.12%; 비교지수 표에 미기재
CLASS000478,FUND000035,5Y,3.93,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C1; 5Y 3.93%; 비교지수 표에 미기재
CLASS000478,FUND000035,SINCE_INCEPTION,4.09,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C1; SINCE_INCEPTION 4.09%; 비교지수 표에 미기재
CLASS000479,FUND000035,1Y,-26.26,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C2; 1Y -26.26%; 비교지수 표에 미기재
CLASS000479,FUND000035,2Y,-8.77,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C2; 2Y -8.77%; 비교지수 표에 미기재
CLASS000479,FUND000035,3Y,-8,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C2; 3Y -8%; 비교지수 표에 미기재
CLASS000479,FUND000035,5Y,4.06,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C2; 5Y 4.06%; 비교지수 표에 미기재
CLASS000479,FUND000035,SINCE_INCEPTION,2.79,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C2; SINCE_INCEPTION 2.79%; 비교지수 표에 미기재
CLASS000480,FUND000035,1Y,-26.17,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C3; 1Y -26.17%; 비교지수 표에 미기재
CLASS000480,FUND000035,2Y,-8.65,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C3; 2Y -8.65%; 비교지수 표에 미기재
CLASS000480,FUND000035,3Y,-7.89,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C3; 3Y -7.89%; 비교지수 표에 미기재
CLASS000480,FUND000035,5Y,4.19,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C3; 5Y 4.19%; 비교지수 표에 미기재
CLASS000480,FUND000035,SINCE_INCEPTION,2.91,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C3; SINCE_INCEPTION 2.91%; 비교지수 표에 미기재
CLASS000481,FUND000035,1Y,-26.07,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C4; 1Y -26.07%; 비교지수 표에 미기재
CLASS000481,FUND000035,2Y,-8.53,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C4; 2Y -8.53%; 비교지수 표에 미기재
CLASS000481,FUND000035,3Y,-7.77,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C4; 3Y -7.77%; 비교지수 표에 미기재
CLASS000481,FUND000035,5Y,4.32,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C4; 5Y 4.32%; 비교지수 표에 미기재
CLASS000481,FUND000035,SINCE_INCEPTION,3.12,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C4; SINCE_INCEPTION 3.12%; 비교지수 표에 미기재
CLASS000482,FUND000035,1Y,-25.97,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C5; 1Y -25.97%; 비교지수 표에 미기재
CLASS000482,FUND000035,2Y,-8.42,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C5; 2Y -8.42%; 비교지수 표에 미기재
CLASS000482,FUND000035,3Y,-7.65,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C5; 3Y -7.65%; 비교지수 표에 미기재
CLASS000482,FUND000035,5Y,4.45,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C5; 5Y 4.45%; 비교지수 표에 미기재
CLASS000482,FUND000035,SINCE_INCEPTION,2.5,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; C5; SINCE_INCEPTION 2.5%; 비교지수 표에 미기재
CLASS000477,FUND000035,1Y,-25.84,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A-U; 1Y -25.84%; 비교지수 표에 미기재
CLASS000477,FUND000035,2Y,-8.26,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A-U; 2Y -8.26%; 비교지수 표에 미기재
CLASS000477,FUND000035,3Y,-7.5,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A-U; 3Y -7.5%; 비교지수 표에 미기재
CLASS000477,FUND000035,5Y,4.61,,2025-05-02,DOC000037,56,[p.56] 연평균수익률; A-U; 5Y 4.61%; 비교지수 표에 미기재
